2026-03-13 10:54:00 [ERROR]: Failed to connect to database. Exiting...
2026-03-13 10:54:03 [ERROR]: Failed to connect to database. Exiting...
2026-03-13 10:54:05 [ERROR]: Failed to connect to database. Exiting...
2026-03-13 10:54:08 [ERROR]: Failed to connect to database. Exiting...
2026-03-13 10:54:11 [ERROR]: Failed to connect to database. Exiting...
2026-03-13 10:54:15 [ERROR]: Failed to connect to database. Exiting...
2026-03-13 10:54:20 [ERROR]: Failed to connect to database. Exiting...
2026-03-13 10:54:28 [ERROR]: Failed to connect to database. Exiting...
2026-03-13 10:55:10 [ERROR]: Failed to connect to database. Exiting...
2026-03-13 10:56:03 [ERROR]: Failed to connect to database. Exiting...
2026-03-13 10:57:05 [ERROR]: Failed to connect to database. Exiting...
2026-03-13 10:58:04 [ERROR]: Failed to connect to database. Exiting...
2026-03-13 10:58:06 [ERROR]: Failed to connect to database. Exiting...
2026-03-13 10:58:09 [ERROR]: Failed to connect to database. Exiting...
2026-03-13 10:58:10 [ERROR]: Failed to connect to database. Exiting...
2026-03-13 10:58:13 [ERROR]: Failed to connect to database. Exiting...
2026-03-13 10:58:17 [ERROR]: Failed to connect to database. Exiting...
2026-03-13 10:58:21 [ERROR]: Failed to connect to database. Exiting...
2026-03-13 11:01:38 [ERROR]: Failed to connect to database. Exiting...
2026-03-13 11:01:41 [ERROR]: Failed to connect to database. Exiting...
2026-03-13 11:01:44 [ERROR]: Failed to connect to database. Exiting...
2026-03-13 11:01:45 [ERROR]: Failed to connect to database. Exiting...
2026-03-13 11:06:42 [ERROR]: Failed to connect to database. Exiting...
2026-03-13 11:06:45 [ERROR]: Failed to connect to database. Exiting...
2026-03-13 14:10:03 [ERROR]: ❌ Erreur de connexion : Access denied for user 'eventdkc2_user'@'172.18.0.4' (using password: YES) (host=mysql, user=eventdkc2_user, database=eventdkc2_db)
2026-03-13 14:10:10 [ERROR]: ❌ Erreur de connexion : Access denied for user 'eventdkc2_user'@'172.18.0.4' (using password: YES) (host=mysql, user=eventdkc2_user, database=eventdkc2_db)
2026-03-13 14:10:24 [ERROR]: ❌ Erreur de connexion : Access denied for user 'eventdkc2_user'@'172.18.0.4' (using password: YES) (host=mysql, user=eventdkc2_user, database=eventdkc2_db)
2026-03-13 14:10:51 [ERROR]: ❌ Erreur de connexion : Access denied for user 'eventdkc2_user'@'172.18.0.4' (using password: YES) (host=mysql, user=eventdkc2_user, database=eventdkc2_db)
2026-03-13 14:11:43 [ERROR]: ❌ Erreur de connexion : Access denied for user 'eventdkc2_user'@'172.18.0.4' (using password: YES) (host=mysql, user=eventdkc2_user, database=eventdkc2_db)
2026-03-13 14:12:45 [ERROR]: ❌ Erreur de connexion : Access denied for user 'eventdkc2_user'@'172.18.0.4' (using password: YES) (host=mysql, user=eventdkc2_user, database=eventdkc2_db)
2026-03-13 14:13:46 [ERROR]: ❌ Erreur de connexion : Access denied for user 'eventdkc2_user'@'172.18.0.4' (using password: YES) (host=mysql, user=eventdkc2_user, database=eventdkc2_db)
2026-03-13 14:14:48 [ERROR]: ❌ Erreur de connexion : Access denied for user 'eventdkc2_user'@'172.18.0.4' (using password: YES) (host=mysql, user=eventdkc2_user, database=eventdkc2_db)
2026-03-13 14:15:49 [ERROR]: ❌ Erreur de connexion : Access denied for user 'eventdkc2_user'@'172.18.0.4' (using password: YES) (host=mysql, user=eventdkc2_user, database=eventdkc2_db)
2026-03-13 14:16:51 [ERROR]: ❌ Erreur de connexion : Access denied for user 'eventdkc2_user'@'172.18.0.4' (using password: YES) (host=mysql, user=eventdkc2_user, database=eventdkc2_db)
2026-03-13 14:17:52 [ERROR]: ❌ Erreur de connexion : Access denied for user 'eventdkc2_user'@'172.18.0.4' (using password: YES) (host=mysql, user=eventdkc2_user, database=eventdkc2_db)
2026-03-13 14:18:53 [ERROR]: ❌ Erreur de connexion : Access denied for user 'eventdkc2_user'@'172.18.0.4' (using password: YES) (host=mysql, user=eventdkc2_user, database=eventdkc2_db)
2026-03-13 14:19:54 [ERROR]: ❌ Erreur de connexion : Access denied for user 'eventdkc2_user'@'172.18.0.4' (using password: YES) (host=mysql, user=eventdkc2_user, database=eventdkc2_db)
2026-03-13 14:20:56 [ERROR]: ❌ Erreur de connexion : Access denied for user 'eventdkc2_user'@'172.18.0.4' (using password: YES) (host=mysql, user=eventdkc2_user, database=eventdkc2_db)
2026-03-13 14:21:57 [ERROR]: ❌ Erreur de connexion : Access denied for user 'eventdkc2_user'@'172.18.0.4' (using password: YES) (host=mysql, user=eventdkc2_user, database=eventdkc2_db)
2026-03-13 14:22:59 [ERROR]: ❌ Erreur de connexion : Access denied for user 'eventdkc2_user'@'172.18.0.4' (using password: YES) (host=mysql, user=eventdkc2_user, database=eventdkc2_db)
2026-03-13 14:24:00 [ERROR]: ❌ Erreur de connexion : Access denied for user 'eventdkc2_user'@'172.18.0.4' (using password: YES) (host=mysql, user=eventdkc2_user, database=eventdkc2_db)
2026-03-13 14:25:02 [ERROR]: ❌ Erreur de connexion : Access denied for user 'eventdkc2_user'@'172.18.0.4' (using password: YES) (host=mysql, user=eventdkc2_user, database=eventdkc2_db)
2026-03-13 14:26:04 [ERROR]: ❌ Erreur de connexion : Access denied for user 'eventdkc2_user'@'172.18.0.4' (using password: YES) (host=mysql, user=eventdkc2_user, database=eventdkc2_db)
2026-03-13 14:27:05 [ERROR]: ❌ Erreur de connexion : Access denied for user 'eventdkc2_user'@'172.18.0.4' (using password: YES) (host=mysql, user=eventdkc2_user, database=eventdkc2_db)
2026-03-13 14:28:07 [ERROR]: ❌ Erreur de connexion : Access denied for user 'eventdkc2_user'@'172.18.0.4' (using password: YES) (host=mysql, user=eventdkc2_user, database=eventdkc2_db)
2026-03-13 14:29:53 [ERROR]: ❌ Erreur de connexion : Access denied for user 'eventdkc2_user'@'172.18.0.4' (using password: YES) (host=mysql, user=eventdkc2_user, database=eventdkc2_db)
2026-03-13 14:29:55 [ERROR]: ❌ Erreur de connexion : Access denied for user 'eventdkc2_user'@'172.18.0.4' (using password: YES) (host=mysql, user=eventdkc2_user, database=eventdkc2_db)
2026-03-13 14:29:57 [ERROR]: ❌ Erreur de connexion : Access denied for user 'eventdkc2_user'@'172.18.0.4' (using password: YES) (host=mysql, user=eventdkc2_user, database=eventdkc2_db)
2026-03-13 14:29:59 [ERROR]: ❌ Erreur de connexion : Access denied for user 'eventdkc2_user'@'172.18.0.4' (using password: YES) (host=mysql, user=eventdkc2_user, database=eventdkc2_db)
2026-03-13 14:30:01 [ERROR]: ❌ Erreur de connexion : Access denied for user 'eventdkc2_user'@'172.18.0.4' (using password: YES) (host=mysql, user=eventdkc2_user, database=eventdkc2_db)
2026-03-13 14:30:04 [ERROR]: ❌ Erreur de connexion : Access denied for user 'eventdkc2_user'@'172.18.0.4' (using password: YES) (host=mysql, user=eventdkc2_user, database=eventdkc2_db)
2026-03-13 14:30:09 [ERROR]: ❌ Erreur de connexion : Access denied for user 'eventdkc2_user'@'172.18.0.4' (using password: YES) (host=mysql, user=eventdkc2_user, database=eventdkc2_db)
2026-03-13 14:38:42 [ERROR]: ❌ Erreur de connexion : Access denied for user 'eventdkc2_user'@'172.18.0.4' (using password: YES) (host=mysql, user=eventdkc2_user, database=eventdkc2_db)
2026-03-13 14:38:45 [ERROR]: ❌ Erreur de connexion : Access denied for user 'eventdkc2_user'@'172.18.0.4' (using password: YES) (host=mysql, user=eventdkc2_user, database=eventdkc2_db)
2026-03-13 14:38:47 [ERROR]: ❌ Erreur de connexion : Access denied for user 'eventdkc2_user'@'172.18.0.4' (using password: YES) (host=mysql, user=eventdkc2_user, database=eventdkc2_db)
2026-03-13 14:38:49 [ERROR]: ❌ Erreur de connexion : Access denied for user 'eventdkc2_user'@'172.18.0.4' (using password: YES) (host=mysql, user=eventdkc2_user, database=eventdkc2_db)
2026-03-13 14:38:52 [ERROR]: ❌ Erreur de connexion : Access denied for user 'eventdkc2_user'@'172.18.0.4' (using password: YES) (host=mysql, user=eventdkc2_user, database=eventdkc2_db)
2026-03-13 14:38:55 [ERROR]: ❌ Erreur de connexion : Access denied for user 'eventdkc2_user'@'172.18.0.4' (using password: YES) (host=mysql, user=eventdkc2_user, database=eventdkc2_db)
2026-03-13 14:39:01 [ERROR]: ❌ Erreur de connexion : Access denied for user 'eventdkc2_user'@'172.18.0.4' (using password: YES) (host=mysql, user=eventdkc2_user, database=eventdkc2_db)
2026-03-13 14:39:08 [ERROR]: ❌ Erreur de connexion : Access denied for user 'eventdkc2_user'@'172.18.0.4' (using password: YES) (host=mysql, user=eventdkc2_user, database=eventdkc2_db)
